route_id,service_id,trip_id,trip_headsign
196,722,2359,Dortmund Hbf
196,726,2360,Essen Hbf
172,726,2361,Düsseldorf Hbf
200,726,2362,Essen Hbf
185,1120,2363,Berlin Gesundbrunnen
242,1121,2364,Koebenhavn H
243,1122,2365,Hamburg Hbf
244,1121,2366,Koebenhavn H
245,1123,2367,Hamburg Hbf
246,1124,2368,Koebenhavn H
247,1125,2369,Hamburg Hbf
248,1126,2370,Hamburg Hbf
249,1126,2371,Koebenhavn H
242,1127,2372,Nykoebing F st
243,1127,2373,Hamburg Hbf
244,1127,2374,Nykoebing F st
245,1127,2375,Hamburg Hbf
246,1128,2376,Nykoebing F st
247,1127,2377,Hamburg Hbf
246,1129,2378,Koebenhavn H
242,1130,2379,Koebenhavn H
243,1130,2380,Hamburg Hbf
244,1130,2381,Koebenhavn H
245,1130,2382,Hamburg Hbf
246,1130,2383,Koebenhavn H
247,1130,2384,Hamburg Hbf
250,1131,2385,Köln Hbf
251,1132,2386,Hamburg Hbf
252,1133,2387,Köln Hbf
253,1134,2388,Roedby
243,1134,2389,Hamburg Hbf
254,1135,2390,Fehmarn-Burg
255,1134,2391,Roedby
245,1134,2392,Hamburg Hbf
256,1136,2393,Roedby
247,1134,2394,Hamburg Hbf
257,211,2395,Köln Hbf
250,214,2396,Köln Hbf
257,315,2397,Köln Hbf
254,216,2398,Fehmarn-Burg
257,216,2399,Köln Hbf
257,1137,2400,Köln Hbf
257,223,2401,Köln Hbf
257,572,2402,Köln Hbf
257,331,2403,Köln Hbf
257,334,2404,Köln Hbf
224,1138,2405,Fehmarn-Burg
254,336,2406,Fehmarn-Burg
257,336,2407,Köln Hbf
257,74,2408,Köln Hbf
224,75,2409,Fehmarn-Burg
257,1139,2410,Köln Hbf
257,1140,2411,Köln Hbf
257,346,2412,Köln Hbf
257,347,2413,Köln Hbf
250,79,2414,Köln Hbf
252,607,2415,Köln Hbf
254,348,2416,Fehmarn-Burg
252,349,2417,Köln Hbf
257,351,2418,Köln Hbf
252,229,2419,Köln Hbf
257,1141,2420,Köln Hbf
252,1142,2421,Köln Hbf
253,1143,2422,Puttgarden
243,1143,2423,Hamburg Hbf
255,1143,2424,Puttgarden
245,1143,2425,Hamburg Hbf
247,1143,2426,Hamburg Hbf
252,1144,2427,Köln Hbf
257,824,2428,Köln Hbf
250,246,2429,Düsseldorf Hbf
258,1145,2430,Hamburg Hbf
259,1146,2431,Koebenhavn H
260,1147,2432,Hamburg Hbf
252,248,2433,Köln Hbf
261,1146,2434,Koebenhavn H
262,1146,2435,Hamburg Hbf
263,1148,2436,Koebenhavn H
250,1149,2437,Köln Hbf
263,1150,2438,Koebenhavn H
252,250,2439,Köln Hbf
263,1151,2440,Koebenhavn H
263,1152,2441,Koebenhavn H
263,1153,2442,Nykoebing F st
259,1154,2443,Nykoebing F st
260,1155,2444,Hamburg Hbf
261,1154,2445,Nykoebing F st
262,1154,2446,Hamburg Hbf
258,1154,2447,Hamburg Hbf
263,665,2448,Koebenhavn H
263,1089,2449,Koebenhavn H
263,1156,2450,Koebenhavn H
252,257,2451,Köln Hbf
264,1157,2452,Koebenhavn H
265,1157,2453,Lübeck Hbf
266,1157,2454,Koebenhavn H
267,1157,2455,Lübeck Hbf
268,1157,2456,Koebenhavn H
269,1157,2457,Lübeck Hbf
270,259,2458,Puttgarden
271,259,2459,Hamburg Hbf
272,259,2460,Puttgarden
273,259,2461,Hamburg Hbf
242,1158,2462,Koebenhavn H
244,1158,2463,Koebenhavn H
246,1158,2464,Koebenhavn H
254,1159,2465,Fehmarn-Burg
243,259,2466,Puttgarden
245,259,2467,Puttgarden
242,259,2468,Koebenhavn H
244,259,2469,Koebenhavn H
274,1160,2470,Singen(Hohentwiel)
275,1161,2471,Stuttgart Hbf
276,1161,2472,Singen(Hohentwiel)
277,1161,2473,Stuttgart Hbf
278,1162,2474,Singen(Hohentwiel)
279,1161,2475,Stuttgart Hbf
280,1161,2476,Singen(Hohentwiel)
281,1161,2477,Stuttgart Hbf
282,1160,2478,Singen(Hohentwiel)
283,1161,2479,Stuttgart Hbf
284,1162,2480,Singen(Hohentwiel)
285,1160,2481,Stuttgart Hbf
286,1162,2482,Singen(Hohentwiel)
287,1163,2483,Stuttgart Hbf
288,1164,2484,Konstanz
289,1165,2485,Rottweil
290,1166,2486,Stuttgart Hbf
291,1167,2487,Stuttgart Hbf
292,1168,2488,Stuttgart Hbf
293,1167,2489,Singen(Hohentwiel)
282,1169,2490,Konstanz
285,1169,2491,Stuttgart Hbf
294,1170,2492,Singen(Hohentwiel)
295,1171,2493,Singen(Hohentwiel)
292,1172,2494,Stuttgart Hbf
296,1173,2495,München Hbf
297,1174,2496,Venezia Santa Lucia
298,1175,2497,Bologna Centrale
299,1173,2498,München Hbf
300,1176,2499,Venezia Santa Lucia
301,1177,2500,München Hbf
302,1178,2501,Verona Porta Nuova
303,1179,2502,München Hbf
304,1180,2503,Verona Porta Nuova
305,1181,2504,München Hbf
306,1182,2505,Innsbruck Hbf
307,1180,2506,München Hbf
308,1182,2507,Innsbruck Hbf
309,1183,2508,München Hbf
310,1184,2509,Hamburg-Altona
212,1185,2510,Düsseldorf Hbf
311,1186,2511,Innsbruck Hbf
312,1187,2512,Innsbruck Hbf
313,1188,2513,Bologna Centrale
314,1189,2514,München Hbf
315,1190,2515,Schwarzach-St.Veit
316,1191,2516,München Hbf Gl.5-10
317,1192,2517,Innsbruck Hbf
318,1193,2518,München Hbf
319,1194,2519,Schwarzach-St.Veit
320,1195,2520,Flensburg
316,1196,2521,München Hbf Gl.5-10
321,400,2522,Feldkirch
212,1197,2523,Düsseldorf Hbf
311,1198,2524,Innsbruck Hbf
311,289,2525,Innsbruck Hbf
311,1199,2526,Innsbruck Hbf
310,295,2527,Hamburg-Altona
212,1200,2528,Düsseldorf Hbf
311,295,2529,Innsbruck Hbf
315,1201,2530,Schwarzach-St.Veit
320,1202,2531,Flensburg
310,509,2532,Hamburg-Altona
311,57,2533,Innsbruck Hbf
312,796,2534,Innsbruck Hbf
310,193,2535,Hamburg-Altona
311,1203,2536,Innsbruck Hbf
320,60,2537,Flensburg
313,1204,2538,Bologna Centrale
320,201,2539,Hamburg Hbf
315,1205,2540,Schwarzach-St.Veit
312,1206,2541,Innsbruck Hbf
312,63,2542,Innsbruck Hbf
320,67,2543,Flensburg
312,67,2544,Innsbruck Hbf
302,1207,2545,Bologna Centrale
311,1208,2546,Innsbruck Hbf
320,210,2547,Hamburg-Altona
301,1209,2548,München Hbf
310,1210,2549,Hamburg-Altona
310,547,2550,Hamburg-Altona
310,550,2551,Hamburg-Altona
320,1015,2552,Hamburg-Altona
212,553,2553,Düsseldorf Hbf
310,1211,2554,Hamburg-Altona
315,319,2555,Schwarzach-St.Veit
212,1212,2556,Köln Hbf
312,1213,2557,Innsbruck Hbf
212,1214,2558,Köln Hbf
309,1215,2559,München Hbf
314,337,2560,München Hbf
311,1216,2561,Innsbruck Hbf
311,1217,2562,Innsbruck Hbf
311,1218,2563,Innsbruck Hbf
312,1219,2564,Innsbruck Hbf
310,1220,2565,Hamburg-Altona
212,1220,2566,Köln Hbf
310,347,2567,Hamburg-Altona
212,347,2568,Köln Hbf
311,347,2569,Innsbruck Hbf
296,1221,2570,München Hbf
298,1222,2571,Bologna Centrale
299,1223,2572,Rosenheim
300,1224,2573,Venezia Santa Lucia
301,1225,2574,Rosenheim
302,1225,2575,Bologna Centrale
303,1225,2576,Rosenheim
304,1225,2577,Verona Porta Nuova
305,1226,2578,Rosenheim
306,1223,2579,Innsbruck Hbf
307,1224,2580,München Hbf
322,1223,2581,Innsbruck Hbf
323,1227,2582,München Hbf
324,1228,2583,Innsbruck Hbf
309,1229,2584,München Hbf
297,1230,2585,Venezia Santa Lucia
299,1231,2586,München Hbf
301,348,2587,München Hbf
302,1232,2588,Bologna Centrale
304,1232,2589,Verona Porta Nuova
305,348,2590,München Hbf
306,1231,2591,Innsbruck Hbf
308,1233,2592,Innsbruck Hbf
314,1230,2593,München Hbf
296,1234,2594,München Hbf
311,1235,2595,Innsbruck Hbf
312,607,2596,Innsbruck Hbf
301,1236,2597,München Hbf
303,1237,2598,München Hbf
305,1237,2599,München Hbf
308,1238,2600,Innsbruck Hbf
310,1239,2601,Hamburg-Altona
212,1240,2602,Düsseldorf Hbf
313,1241,2603,Bologna Centrale
312,1242,2604,Innsbruck Hbf
323,1243,2605,München Hbf
324,1244,2606,Innsbruck Hbf
298,1245,2607,Rimini
301,1056,2608,München Hbf
303,1056,2609,München Hbf
305,613,2610,München Hbf
305,1246,2611,Rosenheim
305,236,2612,München Hbf
303,1247,2613,München Hbf
305,1248,2614,München Hbf
310,617,2615,Hamburg-Altona
310,1249,2616,Hamburg-Altona
212,1250,2617,Düsseldorf Hbf
310,1251,2618,Hamburg-Altona
310,1252,2619,Hamburg-Altona
212,1253,2620,Düsseldorf Hbf
312,242,2621,Innsbruck Hbf
212,1254,2622,Düsseldorf Hbf
321,424,2623,Feldkirch
310,247,2624,Hamburg-Altona
311,247,2625,Innsbruck Hbf
312,247,2626,Innsbruck Hbf
320,249,2627,Flensburg
311,249,2628,Innsbruck Hbf
312,249,2629,Innsbruck Hbf
310,1255,2630,Hamburg-Altona
311,1255,2631,Innsbruck Hbf
310,1256,2632,Hamburg-Altona
310,1257,2633,Hamburg-Altona
212,629,2634,Düsseldorf Hbf
311,1257,2635,Innsbruck Hbf
312,629,2636,Innsbruck Hbf
320,250,2637,Flensburg
212,250,2638,Düsseldorf Hbf
312,250,2639,Innsbruck Hbf
310,1258,2640,Hamburg-Altona
311,1259,2641,Innsbruck Hbf
310,1260,2642,Hamburg-Altona
296,1261,2643,München Hbf
317,637,2644,Innsbruck Hbf
303,1073,2645,München Hbf
305,1073,2646,München Hbf
325,1262,2647,Venezia Santa Lucia
326,1262,2648,Bologna Centrale
320,1262,2649,Flensburg
327,1262,2650,Venezia Santa Lucia
301,1263,2651,München Hbf
328,1262,2652,Bologna Centrale
303,1262,2653,München Hbf
329,1262,2654,Verona Porta Nuova
305,1262,2655,München Hbf
307,1264,2656,München Hbf
314,1263,2657,München Hbf
311,1262,2658,Innsbruck Hbf
312,1262,2659,Innsbruck Hbf
330,1265,2660,Bologna Centrale
326,1266,2661,Bologna Centrale
327,1267,2662,Venezia Santa Lucia
301,1078,2663,Rosenheim
328,1078,2664,Bologna Centrale
303,1078,2665,Rosenheim
329,1078,2666,Verona Porta Nuova
305,1268,2667,Rosenheim
311,1269,2668,Innsbruck Hbf
326,1270,2669,Rimini
310,1271,2670,Hamburg-Altona
305,1272,2671,Rosenheim
309,1272,2672,München Hbf
310,1273,2673,Hamburg-Altona
325,1274,2674,Venezia Santa Lucia
328,1274,2675,Bologna Centrale
303,1275,2676,München Hbf
329,1274,2677,Verona Porta Nuova
305,1274,2678,München Hbf
320,652,2679,Flensburg
310,1154,2680,Hamburg-Altona
320,665,2681,Flensburg
310,665,2682,Hamburg-Altona
310,1276,2683,Hamburg-Altona
212,1277,2684,Düsseldorf Hbf
311,1278,2685,Innsbruck Hbf
311,1279,2686,Innsbruck Hbf
310,1280,2687,Hamburg-Altona
311,1280,2688,Innsbruck Hbf
311,674,2689,Innsbruck Hbf
320,675,2690,Hannover Hbf
310,675,2691,Hamburg-Altona
212,1281,2692,Düsseldorf Hbf
331,1282,2693,Kufstein
332,1282,2694,Rosenheim
330,1282,2695,Bologna Centrale
326,1283,2696,Bologna Centrale
333,1282,2697,Kufstein
334,1282,2698,Rosenheim
327,1282,2699,Venezia Santa Lucia
301,1282,2700,Kufstein
335,1282,2701,Rosenheim
328,1282,2702,Bologna Centrale
303,1282,2703,Kufstein
336,1282,2704,Rosenheim
329,1282,2705,Verona Porta Nuova
305,1284,2706,Kufstein
337,1282,2707,Rosenheim
306,1282,2708,Innsbruck Hbf
307,1282,2709,Kufstein
338,1282,2710,Rosenheim
308,1282,2711,Innsbruck Hbf
309,1282,2712,Kufstein
326,1285,2713,Rimini
305,1286,2714,Kufstein
297,1095,2715,Brennero/Brenner
298,1287,2716,Brennero/Brenner
327,1287,2717,Venezia Santa Lucia
301,1287,2718,München Hbf
302,1287,2719,Brennero/Brenner
303,1287,2720,München Hbf
304,1287,2721,Brennero/Brenner
305,1287,2722,München Hbf
307,1287,2723,München Hbf
320,683,2724,Flensburg
314,1095,2725,München Hbf
310,1288,2726,Hamburg-Altona
312,683,2727,Innsbruck Hbf
313,1289,2728,Brennero/Brenner
309,1289,2729,München Hbf
330,1290,2730,Bologna Centrale
326,1291,2731,Bologna Centrale
327,1292,2732,Venezia Santa Lucia
301,1292,2733,München Hbf
328,1292,2734,Bologna Centrale
329,1292,2735,Verona Porta Nuova
305,1293,2736,München Hbf
307,1292,2737,München Hbf
309,1290,2738,München Hbf
326,1294,2739,Rimini
310,1295,2740,Hamburg-Altona
305,1296,2741,München Hbf
315,109,2742,Schwarzach-St.Veit
310,387,2743,Hamburg-Altona
325,1297,2744,Venezia Santa Lucia
36,1298,2745,München Hbf Gl.5-10
321,1298,2746,Ötztal
320,112,2747,Flensburg
314,1297,2748,München Hbf
310,694,2749,Hamburg-Altona
310,1299,2750,Hamburg-Altona
310,1300,2751,Hamburg-Altona
310,114,2752,Hamburg-Altona
310,116,2753,Hamburg-Altona
310,1301,2754,Hamburg-Altona
310,1302,2755,Hamburg-Altona
315,393,2756,Schwarzach-St.Veit
311,1303,2757,Innsbruck Hbf
298,1304,2758,Rimini
305,1305,2759,München Hbf
315,119,2760,Schwarzach-St.Veit
312,120,2761,Innsbruck Hbf
320,121,2762,Flensburg
312,134,2763,Innsbruck Hbf
311,1306,2764,Innsbruck Hbf
310,1307,2765,Hamburg-Altona
311,148,2766,Innsbruck Hbf
339,166,2767,Frankfurt(Main)Hbf
340,1308,2768,Wien Hbf
341,1161,2769,München Hbf
342,1309,2770,Budapest-Keleti
343,166,2771,Frankfurt(Main)Hbf
344,1310,2772,Klagenfurt Hbf
345,1311,2773,München Hbf
346,166,2774,Dortmund Hbf
347,1312,2775,Graz Hbf
348,1313,2776,Frankfurt(Main)Hbf
349,1314,2777,Klagenfurt Hbf
350,890,2778,Saarbrücken Hbf
204,1315,2779,Klagenfurt Hbf
351,862,2780,Wien Hbf
352,1316,2781,Graz Hbf
353,1317,2782,Flughafen Wien
354,1318,2783,München Hbf
355,1319,2784,Klagenfurt Hbf
356,1320,2785,Milano Centrale
357,863,2786,Roma Termini
358,1321,2787,Venezia Santa Lucia
359,1321,2788,Zagreb Glavni Kolod.
360,1321,2789,Rijeka
361,1322,2790,München Hbf
362,1323,2791,München Hbf
363,1324,2792,München Hbf
364,1322,2793,München Hbf
365,1316,2794,Frankfurt(Main)Hbf
366,1325,2795,München Hbf
367,1326,2796,München Hbf
368,1327,2797,Karlsruhe Hbf
339,1316,2798,Frankfurt(Main)Hbf
343,1328,2799,Erfurt Hbf
343,1329,2800,Frankfurt(Main)Hbf
369,1330,2801,Budapest-Keleti
365,1331,2802,Frankfurt(Main)Hbf
339,1332,2803,Frankfurt(Main)Hbf
343,1333,2804,Frankfurt(Main)Hbf
346,399,2805,Dortmund Hbf
347,1334,2806,Graz Hbf
365,1335,2807,Frankfurt(Main)Hbf
343,1336,2808,Erfurt Hbf
346,1337,2809,Dortmund Hbf
365,34,2810,Frankfurt(Main)Hbf
339,36,2811,Frankfurt(Main)Hbf
343,36,2812,Frankfurt(Main)Hbf
346,1338,2813,Dortmund Hbf
358,1339,2814,Venezia Santa Lucia
359,1339,2815,Zagreb Glavni Kolod.
360,1339,2816,Rijeka
368,47,2817,Karlsruhe Hbf
346,1340,2818,Dortmund Hbf
369,50,2819,Budapest-Keleti
365,1341,2820,Frankfurt(Main)Hbf
367,1342,2821,München Hbf
365,1343,2822,Frankfurt(Main)Hbf
365,1344,2823,München Hbf
339,1345,2824,München Hbf
343,1346,2825,München Hbf
346,289,2826,Dortmund Hbf
369,1347,2827,Budapest-Keleti
358,57,2828,Venezia Santa Lucia
359,57,2829,Zagreb Glavni Kolod.
360,57,2830,Rijeka
346,1348,2831,Dortmund Hbf
343,60,2832,Frankfurt(Main)Hbf
339,1349,2833,Frankfurt(Main)Hbf
340,1350,2834,Wien Hbf
343,1351,2835,Erfurt Hbf
344,1352,2836,Klagenfurt Hbf
343,1353,2837,Frankfurt(Main)Hbf
347,1354,2838,Graz Hbf
368,63,2839,Karlsruhe Hbf
346,64,2840,Dortmund Hbf
370,1355,2841,Budapest-Keleti
368,991,2842,Karlsruhe Hbf
346,1356,2843,Dortmund Hbf
347,210,2844,Graz Hbf
346,1357,2845,Dortmund Hbf
365,216,2846,Frankfurt(Main)Hbf
368,216,2847,Karlsruhe Hbf
339,413,2848,Frankfurt(Main)Hbf
343,413,2849,Frankfurt(Main)Hbf
346,413,2850,Dortmund Hbf
347,413,2851,Graz Hbf
358,1358,2852,Venezia Santa Lucia
359,1358,2853,Zagreb Glavni Kolod.
360,1358,2854,Rijeka
361,1359,2855,München Hbf
362,1359,2856,München Hbf
363,1359,2857,München Hbf
364,1359,2858,München Hbf
365,223,2859,Frankfurt(Main)Hbf
340,1360,2860,Wien Hbf
342,223,2861,Budapest-Keleti
344,568,2862,Klagenfurt Hbf
346,223,2863,Dortmund Hbf
358,223,2864,Venezia Santa Lucia
359,223,2865,Zagreb Glavni Kolod.
360,223,2866,Rijeka
361,223,2867,München Hbf
362,223,2868,München Hbf
363,223,2869,München Hbf
364,223,2870,München Hbf
339,325,2871,Frankfurt(Main)Hbf
346,325,2872,Dortmund Hbf
358,325,2873,Venezia Santa Lucia
359,325,2874,Zagreb Glavni Kolod.
360,325,2875,Rijeka
369,325,2876,Budapest-Keleti
365,1361,2877,Frankfurt(Main)Hbf
344,1362,2878,Klagenfurt Hbf
370,1363,2879,Budapest-Keleti
346,1364,2880,Dortmund Hbf
358,326,2881,Venezia Santa Lucia
359,326,2882,Zagreb Glavni Kolod.
360,326,2883,Rijeka
361,1365,2884,München Hbf
362,1365,2885,München Hbf
363,1365,2886,München Hbf
364,1365,2887,München Hbf
340,1366,2888,Wien Hbf
371,1367,2889,Budapest-Keleti
369,329,2890,Budapest-Keleti
366,329,2891,München Hbf
367,329,2892,München Hbf
346,330,2893,Dortmund Hbf
358,331,2894,Venezia Santa Lucia
359,331,2895,Zagreb Glavni Kolod.
360,331,2896,Rijeka
361,331,2897,München Hbf
362,331,2898,München Hbf
363,331,2899,München Hbf
364,331,2900,München Hbf
339,332,2901,Frankfurt(Main)Hbf
342,1368,2902,Budapest-Keleti
369,1368,2903,Budapest-Keleti
365,1369,2904,Frankfurt(Main)Hbf
340,1369,2905,Wien Hbf
344,1369,2906,Klagenfurt Hbf
370,1369,2907,Budapest-Keleti
343,1370,2908,Erfurt Hbf
346,1371,2909,Dortmund Hbf
347,1370,2910,Bischofshofen
343,72,2911,Frankfurt(Main)Hbf
365,1372,2912,Frankfurt(Main)Hbf
368,1373,2913,Karlsruhe Hbf
343,336,2914,Frankfurt(Main)Hbf
366,1374,2915,München Hbf
372,1374,2916,München Hbf
344,336,2917,Schwarzach-St.Veit
362,336,2918,München Hbf
369,336,2919,Budapest-Keleti
361,1375,2920,München Hbf
363,1375,2921,München Hbf
364,1375,2922,München Hbf
343,1376,2923,Frankfurt(Main)Hbf
344,1377,2924,Schwarzach-St.Veit
346,1377,2925,Dortmund Hbf
347,337,2926,Graz Hbf
348,1378,2927,Frankfurt(Main)Hbf
346,75,2928,Dortmund Hbf
369,1379,2929,Budapest-Keleti
339,342,2930,Frankfurt(Main)Hbf
343,342,2931,Frankfurt(Main)Hbf
358,342,2932,Venezia Santa Lucia
359,342,2933,Zagreb Glavni Kolod.
360,342,2934,Rijeka
361,342,2935,München Hbf
362,342,2936,München Hbf
363,342,2937,München Hbf
364,342,2938,München Hbf
366,342,2939,München Hbf
367,342,2940,München Hbf
339,227,2941,Frankfurt(Main)Hbf
340,227,2942,Wien Hbf
343,227,2943,Frankfurt(Main)Hbf
346,227,2944,Dortmund Hbf
342,1380,2945,Budapest-Keleti
346,1381,2946,Dortmund Hbf
358,1382,2947,Venezia Santa Lucia
359,1382,2948,Zagreb Glavni Kolod.
360,1382,2949,Rijeka
361,1383,2950,München Hbf
362,1383,2951,München Hbf
363,1383,2952,München Hbf
364,1383,2953,München Hbf
365,1384,2954,Frankfurt(Main)Hbf
366,1385,2955,München Hbf
373,1386,2956,München Hbf
367,1385,2957,München Hbf
342,1387,2958,Budapest-Keleti
343,1388,2959,Erfurt Hbf
344,1389,2960,Klagenfurt Hbf
345,1390,2961,München Hbf
346,1391,2962,Dortmund Hbf
347,1392,2963,Graz Hbf
370,1393,2964,Budapest-Keleti
343,1394,2965,Frankfurt(Main)Hbf
365,1395,2966,München Hbf
366,1396,2967,München Hbf
367,1396,2968,München Hbf
343,1397,2969,München Hbf
346,607,2970,Dortmund Hbf
347,1398,2971,Graz Hbf
339,1399,2972,München Hbf
346,349,2973,Dortmund Hbf
346,1400,2974,Dortmund Hbf
369,1401,2975,Budapest-Keleti
346,353,2976,Dortmund Hbf
343,1402,2977,Frankfurt(Main)Hbf
339,613,2978,Frankfurt(Main)Hbf
339,1403,2979,Frankfurt(Main)Hbf
365,1404,2980,Frankfurt(Main)Hbf
347,1405,2981,Graz Hbf
346,242,2982,Dortmund Hbf
365,1406,2983,Frankfurt(Main)Hbf
343,1407,2984,Erfurt Hbf
343,1408,2985,Frankfurt(Main)Hbf
339,1409,2986,Frankfurt(Main)Hbf
339,1262,2987,Frankfurt(Main)Hbf
343,1262,2988,Frankfurt(Main)Hbf
371,1410,2989,Budapest-Keleti
346,1411,2990,Dortmund Hbf
365,1412,2991,Frankfurt(Main)Hbf
365,1413,2992,Frankfurt(Main)Hbf
368,1413,2993,Karlsruhe Hbf
346,1414,2994,Dortmund Hbf
369,1415,2995,Budapest-Keleti
368,390,2996,Bruchsal
365,1416,2997,Frankfurt(Main)Hbf
368,1416,2998,Karlsruhe Hbf
339,1416,2999,Frankfurt(Main)Hbf
343,1417,3000,Erfurt Hbf
343,1418,3001,Frankfurt(Main)Hbf
339,121,3002,Frankfurt(Main)Hbf
343,121,3003,Frankfurt(Main)Hbf
346,1305,3004,Dortmund Hbf
347,1419,3005,Graz Hbf
365,1420,3006,Frankfurt(Main)Hbf
343,1421,3007,Erfurt Hbf
358,1422,3008,Venezia Santa Lucia
359,1422,3009,Zagreb Glavni Kolod.
360,1422,3010,Rijeka
369,1423,3011,Budapest-Keleti
343,1424,3012,Frankfurt(Main)Hbf
365,133,3013,Frankfurt(Main)Hbf
368,133,3014,Karlsruhe Hbf
339,134,3015,Frankfurt(Main)Hbf
343,134,3016,Frankfurt(Main)Hbf
346,134,3017,Dortmund Hbf
347,134,3018,Graz Hbf
346,724,3019,Dortmund Hbf
348,1425,3020,Frankfurt(Main)Hbf
211,1426,3021,Düsseldorf Hbf
374,1427,3022,Hamburg-Altona
211,1197,3023,Düsseldorf Hbf
211,1199,3024,Düsseldorf Hbf
374,291,3025,Hamburg-Altona
211,1200,3026,Düsseldorf Hbf
374,295,3027,Hamburg-Altona
374,406,3028,Hamburg-Altona
374,509,3029,Hamburg-Altona
374,57,3030,Hamburg-Altona
374,193,3031,Hamburg-Altona
374,198,3032,Hamburg-Altona
374,1210,3033,Hamburg-Altona
374,547,3034,Hamburg-Altona
211,1428,3035,Düsseldorf Hbf
374,1429,3036,Hamburg-Altona
211,550,3037,Düsseldorf Hbf
374,550,3038,Hamburg-Altona
211,1430,3039,Düsseldorf Hbf
211,1431,3040,Düsseldorf Hbf
374,1211,3041,Hamburg-Altona
211,216,3042,Düsseldorf Hbf
211,321,3043,Köln Hbf
211,1432,3044,Köln Hbf
211,1433,3045,Köln Hbf
211,1214,3046,Köln Hbf
374,347,3047,Hamburg-Altona
374,617,3048,Hamburg-Altona
374,1251,3049,Hamburg-Altona
374,1434,3050,Hamburg-Altona
211,1253,3051,Düsseldorf Hbf
374,247,3052,Hamburg-Altona
374,1255,3053,Hamburg-Altona
374,1256,3054,Hamburg-Altona
211,629,3055,Düsseldorf Hbf
374,1257,3056,Hamburg-Altona
211,250,3057,Düsseldorf Hbf
374,1435,3058,Hamburg-Altona
374,1260,3059,Hamburg-Altona
374,1073,3060,Hamburg-Altona
374,1436,3061,Hamburg-Altona
374,1273,3062,Hamburg-Altona
374,1154,3063,Hamburg-Altona
374,252,3064,Hamburg-Altona
374,665,3065,Hamburg-Altona
374,1276,3066,Hamburg-Altona
374,1280,3067,Hamburg-Altona
374,674,3068,Hamburg-Altona
211,1281,3069,Düsseldorf Hbf
374,675,3070,Hamburg-Altona
374,387,3071,Hamburg-Altona
374,389,3072,Hamburg-Altona
374,1299,3073,Hamburg-Altona
374,1300,3074,Hamburg-Altona
374,114,3075,Hamburg-Altona
374,116,3076,Hamburg-Altona
374,1301,3077,Hamburg-Altona
374,1437,3078,Hamburg-Altona
374,1438,3079,Hamburg-Altona
374,1439,3080,Hamburg-Altona
375,1440,3081,Frankfurt(Main)Hbf
376,1441,3082,Frankfurt(Main)Hbf
377,1442,3083,Hamburg Hbf
378,1443,3084,Wien Hbf
379,1444,3085,Hamburg-Altona
221,1445,3086,Wien Hbf
214,1446,3087,Dortmund Hbf
380,1447,3088,Wien Hbf
381,1448,3089,Frankfurt(Main)Hbf
206,1449,3090,Wien Hbf
382,1450,3091,Wien Hbf
383,1451,3092,Wien Hbf
384,1452,3093,Wien Hbf (Autoreisezuganlage)
385,1453,3094,Wien Hbf (Autoreisezuganlage)
377,1454,3095,Hamburg Hbf
221,1455,3096,Wien Hbf
371,1456,3097,Budapest-Keleti
214,1329,3098,Dortmund Hbf
214,399,3099,Dortmund Hbf
214,912,3100,Frankfurt(Main)Hbf
221,830,3101,Wien Hbf
221,1457,3102,Wien Hbf
221,281,3103,Wien Hbf
214,1458,3104,Dortmund Hbf
221,37,3105,Wien Hbf
377,1459,3106,Hamburg Hbf
377,50,3107,Hamburg Hbf
384,1460,3108,Wien Hbf (Autoreisezuganlage)
385,1460,3109,Wien Hbf (Autoreisezuganlage)
375,488,3110,Frankfurt(Main)Hbf
376,1461,3111,Nürnberg Hbf
377,488,3112,Hamburg Hbf
214,488,3113,Dortmund Hbf
214,1462,3114,Dortmund Hbf
377,1463,3115,Hamburg Hbf
221,287,3116,Wien Hbf
377,289,3117,Hamburg Hbf
221,289,3118,Wien Hbf
385,289,3119,Wien Hbf (Autoreisezuganlage)
377,491,3120,Hamburg Hbf
377,492,3121,Hamburg Hbf
375,1464,3122,Frankfurt(Main)Hbf
377,291,3123,Hamburg Hbf
378,494,3124,Wien Hbf
221,494,3125,Wien Hbf
214,291,3126,Dortmund Hbf
377,295,3127,Hamburg Hbf
214,295,3128,Dortmund Hbf
385,295,3129,Wien Hbf (Autoreisezuganlage)
375,1465,3130,Frankfurt(Main)Hbf
376,1466,3131,Frankfurt(Main)Hbf
377,1467,3132,Hamburg Hbf
379,1468,3133,Hamburg-Altona
221,1469,3134,Wien Hbf
378,1470,3135,Wien Hbf
377,406,3136,Hamburg Hbf
378,504,3137,Wien Hbf
221,406,3138,Wien Hbf
377,509,3139,Hamburg Hbf
221,509,3140,Wien Hbf
214,1471,3141,Dortmund Hbf
380,1472,3142,Wien Hbf
377,1473,3143,Hamburg Hbf
377,192,3144,Hamburg Hbf
384,192,3145,Wien Hbf (Autoreisezuganlage)
377,1474,3146,Hamburg Hbf
221,1475,3147,Wien Hbf
377,519,3148,Hamburg Hbf
379,1476,3149,Hamburg Hbf
214,1477,3150,Dortmund Hbf
377,198,3151,Hamburg Hbf
375,1478,3152,Frankfurt(Main)Hbf
377,522,3153,Hamburg Hbf
378,1478,3154,Wien Hbf
221,1479,3155,Wien Hbf
214,522,3156,Dortmund Hbf
377,199,3157,Hamburg Hbf
